,Unnamed: 0,Unnamed: 0.1,Timestamp,Open,High,Low,Close,Volume,24m Volume RA,24m Close Price RA
702,702,2019-01-18 22:13:00+00:00,2019-01-18 22:13:00+00:00,5.647e-05,5.675e-05,5.601e-05,5.647e-05,73,106.45833333333331,5.6968333333333314e-05
703,703,2019-01-18 22:14:00+00:00,2019-01-18 22:14:00+00:00,5.655e-05,5.658e-05,5.600000000000001e-05,5.602e-05,51,95.33333333333331,5.686624999999998e-05
704,704,2019-01-18 22:15:00+00:00,2019-01-18 22:15:00+00:00,5.606e-05,5.651e-05,5.600000000000001e-05,5.625e-05,95,86.75,5.6817083333333325e-05
705,705,2019-01-18 22:16:00+00:00,2019-01-18 22:16:00+00:00,5.625e-05,5.6600000000000014e-05,5.600000000000001e-05,5.600000000000001e-05,125,85.66666666666667,5.676999999999999e-05
706,706,2019-01-18 22:17:00+00:00,2019-01-18 22:17:00+00:00,5.605e-05,5.658e-05,5.592e-05,5.617e-05,65,84.58333333333333,5.6726249999999975e-05
707,707,2019-01-18 22:18:00+00:00,2019-01-18 22:18:00+00:00,5.618e-05,5.672e-05,5.601e-05,5.672e-05,118,87.75,5.669583333333333e-05
708,708,2019-01-18 22:19:00+00:00,2019-01-18 22:19:00+00:00,5.672e-05,5.672e-05,5.581e-05,5.611e-05,59,88.16666666666669,5.6648749999999975e-05
709,709,2019-01-18 22:20:00+00:00,2019-01-18 22:20:00+00:00,5.611e-05,5.634e-05,5.597e-05,5.618e-05,35,87.875,5.659999999999999e-05
710,710,2019-01-18 22:21:00+00:00,2019-01-18 22:21:00+00:00,5.623e-05,5.625e-05,5.615e-05,5.622e-05,42,87.375,5.655624999999999e-05
711,711,2019-01-18 22:22:00+00:00,2019-01-18 22:22:00+00:00,5.622e-05,5.629e-05,5.595e-05,5.598e-05,54,81.08333333333333,5.648583333333333e-05
712,712,2019-01-18 22:23:00+00:00,2019-01-18 22:23:00+00:00,5.599e-05,5.627e-05,5.585e-05,5.608e-05,82,78.95833333333333,5.645041666666666e-05
713,713,2019-01-18 22:24:00+00:00,2019-01-18 22:24:00+00:00,5.6100000000000015e-05,5.654e-05,5.604e-05,5.652e-05,76,76.70833333333333,5.644083333333332e-05
714,714,2019-01-18 22:25:00+00:00,2019-01-18 22:25:00+00:00,5.647e-05,5.651e-05,5.604e-05,5.634e-05,68,76.29166666666667,5.6422083333333326e-05
715,715,2019-01-18 22:26:00+00:00,2019-01-18 22:26:00+00:00,5.645e-05,5.647e-05,5.600000000000001e-05,5.629e-05,65,76.5,5.64125e-05
716,716,2019-01-18 22:27:00+00:00,2019-01-18 22:27:00+00:00,5.6299999999999986e-05,5.639e-05,5.623e-05,5.6299999999999986e-05,44,73.875,5.640708333333333e-05
717,717,2019-01-18 22:28:00+00:00,2019-01-18 22:28:00+00:00,5.636e-05,5.656e-05,5.617e-05,5.629e-05,74,74.625,5.640708333333333e-05
718,718,2019-01-18 22:29:00+00:00,2019-01-18 22:29:00+00:00,5.629e-05,5.67e-05,5.622e-05,5.654e-05,77,75.45833333333333,5.6411666666666674e-05
719,719,2019-01-18 22:30:00+00:00,2019-01-18 22:30:00+00:00,5.643e-05,5.702e-05,5.633e-05,5.695e-05,102,75.70833333333333,5.641541666666667e-05
720,720,2019-01-18 22:31:00+00:00,2019-01-18 22:31:00+00:00,5.698e-05,5.7200000000000015e-05,5.6600000000000014e-05,5.686e-05,64,75.70833333333333,5.64225e-05
721,721,2019-01-18 22:32:00+00:00,2019-01-18 22:32:00+00:00,5.694e-05,5.703e-05,5.683e-05,5.683e-05,59,73.0,5.6399999999999995e-05
722,722,2019-01-18 22:33:00+00:00,2019-01-18 22:33:00+00:00,5.683e-05,5.685e-05,5.662e-05,5.665e-05,68,73.70833333333333,5.638875e-05
723,723,2019-01-18 22:34:00+00:00,2019-01-18 22:34:00+00:00,5.664e-05,5.678e-05,5.65e-05,5.669e-05,41,70.16666666666667,5.640291666666667e-05
724,724,2019-01-18 22:35:00+00:00,2019-01-18 22:35:00+00:00,5.673e-05,5.722e-05,5.634e-05,5.676e-05,67,69.5,5.641125000000001e-05
725,725,2019-01-18 22:36:00+00:00,2019-01-18 22:36:00+00:00,5.661e-05,5.685e-05,5.659e-05,5.661e-05,54,69.08333333333333,5.640958333333334e-05
726,726,2019-01-18 22:37:00+00:00,2019-01-18 22:37:00+00:00,5.655e-05,5.687e-05,5.65e-05,5.687e-05,68,68.875,5.642625e-05
727,727,2019-01-18 22:38:00+00:00,2019-01-18 22:38:00+00:00,5.681e-05,5.774e-05,5.68e-05,5.774e-05,75,69.875,5.649791666666668e-05
728,728,2019-01-18 22:39:00+00:00,2019-01-18 22:39:00+00:00,5.733e-05,5.946e-05,5.732e-05,5.926e-05,364,81.08333333333333,5.6623333333333324e-05
729,729,2019-01-18 22:40:00+00:00,2019-01-18 22:40:00+00:00,5.926e-05,5.939e-05,5.821e-05,5.862e-05,219,85.0,5.6732499999999986e-05
730,730,2019-01-18 22:41:00+00:00,2019-01-18 22:41:00+00:00,5.878e-05,5.9e-05,5.826e-05,5.855e-05,129,87.66666666666669,5.6831666666666673e-05
731,731,2019-01-18 22:42:00+00:00,2019-01-18 22:42:00+00:00,5.862e-05,6.111e-05,5.861e-05,6.045e-05,347,97.20833333333331,5.698708333333334e-05
732,732,2019-01-18 22:43:00+00:00,2019-01-18 22:43:00+00:00,6.046e-05,6.046e-05,5.919e-05,5.958e-05,284,106.58333333333331,5.7131666666666674e-05
733,733,2019-01-18 22:44:00+00:00,2019-01-18 22:44:00+00:00,5.957e-05,5.97e-05,5.9e-05,5.97e-05,116,109.95833333333331,5.727833333333334e-05
734,734,2019-01-18 22:45:00+00:00,2019-01-18 22:45:00+00:00,5.982e-05,6.1e-05,5.96e-05,5.96e-05,235,118.0,5.7419166666666674e-05
735,735,2019-01-18 22:46:00+00:00,2019-01-18 22:46:00+00:00,5.998e-05,6.001e-05,5.877e-05,5.921e-05,177,123.125,5.755375e-05
736,736,2019-01-18 22:47:00+00:00,2019-01-18 22:47:00+00:00,5.921e-05,5.95e-05,5.899e-05,5.939e-05,110,124.29166666666669,5.7691666666666675e-05
737,737,2019-01-18 22:48:00+00:00,2019-01-18 22:48:00+00:00,5.94e-05,5.94e-05,5.877e-05,5.896e-05,77,124.33333333333331,5.7793333333333335e-05
738,738,2019-01-18 22:49:00+00:00,2019-01-18 22:49:00+00:00,5.89e-05,5.897e-05,5.828e-05,5.845e-05,115,126.29166666666669,5.788125000000002e-05
739,739,2019-01-18 22:50:00+00:00,2019-01-18 22:50:00+00:00,5.852e-05,5.889e-05,5.845e-05,5.877e-05,89,127.29166666666669,5.798458333333334e-05
740,740,2019-01-18 22:51:00+00:00,2019-01-18 22:51:00+00:00,5.872e-05,6e-05,5.868e-05,5.991e-05,116,130.29166666666666,5.813500000000001e-05
741,741,2019-01-18 22:52:00+00:00,2019-01-18 22:52:00+00:00,5.979e-05,6.1e-05,5.979e-05,6.004e-05,181,134.75,5.829125000000001e-05
742,742,2019-01-18 22:53:00+00:00,2019-01-18 22:53:00+00:00,6e-05,6e-05,5.894e-05,5.947e-05,108,136.04166666666666,5.841333333333334e-05
743,743,2019-01-18 22:54:00+00:00,2019-01-18 22:54:00+00:00,5.966e-05,6.031e-05,5.929e-05,5.944e-05,99,135.91666666666666,5.8517083333333326e-05
744,744,2019-01-18 22:55:00+00:00,2019-01-18 22:55:00+00:00,5.943e-05,6.032e-05,5.921e-05,6.018e-05,163,140.04166666666666,5.865541666666668e-05
745,745,2019-01-18 22:56:00+00:00,2019-01-18 22:56:00+00:00,6.001e-05,6.018e-05,5.944e-05,5.944e-05,104,141.91666666666666,5.8764166666666676e-05
746,746,2019-01-18 22:57:00+00:00,2019-01-18 22:57:00+00:00,5.953e-05,6.011e-05,5.906e-05,5.958e-05,125,144.29166666666666,5.888625e-05
747,747,2019-01-18 22:58:00+00:00,2019-01-18 22:58:00+00:00,5.964e-05,5.997e-05,5.96e-05,5.996e-05,53,144.79166666666666,5.90225e-05
748,748,2019-01-18 22:59:00+00:00,2019-01-18 22:59:00+00:00,5.987e-05,5.996e-05,5.8e-05,5.845e-05,230,151.58333333333334,5.909291666666666e-05
749,749,2019-01-18 23:00:00+00:00,2019-01-18 23:00:00+00:00,5.831e-05,5.889e-05,5.828e-05,5.846e-05,79,152.625,5.917e-05
750,750,2019-01-18 23:01:00+00:00,2019-01-18 23:01:00+00:00,5.843e-05,5.884e-05,5.803e-05,5.803e-05,82,153.20833333333334,5.921833333333333e-05
751,751,2019-01-18 23:02:00+00:00,2019-01-18 23:02:00+00:00,5.801e-05,5.809e-05,5.742e-05,5.745e-05,161,156.79166666666666,5.9206249999999986e-05
752,752,2019-01-18 23:03:00+00:00,2019-01-18 23:03:00+00:00,5.745e-05,5.762e-05,5.712e-05,5.761e-05,116,146.45833333333334,5.91375e-05
753,753,2019-01-18 23:04:00+00:00,2019-01-18 23:04:00+00:00,5.747e-05,5.748e-05,5.678e-05,5.725e-05,121,142.375,5.9080416666666675e-05
754,754,2019-01-18 23:05:00+00:00,2019-01-18 23:05:00+00:00,5.726e-05,5.745e-05,5.7200000000000015e-05,5.745e-05,66,139.75,5.903458333333332e-05
755,755,2019-01-18 23:06:00+00:00,2019-01-18 23:06:00+00:00,5.739e-05,5.76e-05,5.728e-05,5.734e-05,48,127.29166666666669,5.8904999999999986e-05
756,756,2019-01-18 23:07:00+00:00,2019-01-18 23:07:00+00:00,5.732e-05,5.76e-05,5.657e-05,5.673e-05,119,120.41666666666669,5.8786249999999986e-05
757,757,2019-01-18 23:08:00+00:00,2019-01-18 23:08:00+00:00,5.69e-05,5.712e-05,5.674e-05,5.706e-05,68,118.41666666666669,5.867624999999999e-05
758,758,2019-01-18 23:09:00+00:00,2019-01-18 23:09:00+00:00,5.716e-05,5.728e-05,5.691e-05,5.717e-05,86,112.20833333333331,5.8575e-05
759,759,2019-01-18 23:10:00+00:00,2019-01-18 23:10:00+00:00,5.714e-05,5.732e-05,5.687e-05,5.726e-05,49,106.875,5.849374999999999e-05
760,760,2019-01-18 23:11:00+00:00,2019-01-18 23:11:00+00:00,5.733e-05,5.733e-05,5.704e-05,5.713e-05,35,103.75,5.8399583333333326e-05
761,761,2019-01-18 23:12:00+00:00,2019-01-18 23:12:00+00:00,5.732e-05,5.766e-05,5.721e-05,5.766e-05,50,102.625,5.834541666666665e-05
762,762,2019-01-18 23:13:00+00:00,2019-01-18 23:13:00+00:00,5.766e-05,5.778e-05,5.724e-05,5.731e-05,66,100.58333333333331,5.829791666666665e-05
763,763,2019-01-18 23:14:00+00:00,2019-01-18 23:14:00+00:00,5.765e-05,5.779e-05,5.755e-05,5.779e-05,35,98.33333333333331,5.8257083333333325e-05
764,764,2019-01-18 23:15:00+00:00,2019-01-18 23:15:00+00:00,5.782e-05,5.787e-05,5.743e-05,5.756e-05,86,97.08333333333331,5.8159166666666637e-05
765,765,2019-01-18 23:16:00+00:00,2019-01-18 23:16:00+00:00,5.763e-05,5.767e-05,5.755e-05,5.761e-05,29,90.75,5.805791666666665e-05
766,766,2019-01-18 23:17:00+00:00,2019-01-18 23:17:00+00:00,5.76e-05,5.792e-05,5.759e-05,5.782e-05,37,87.79166666666669,5.798916666666665e-05
767,767,2019-01-18 23:18:00+00:00,2019-01-18 23:18:00+00:00,5.789e-05,5.826e-05,5.772e-05,5.826e-05,60,86.16666666666669,5.793999999999998e-05
768,768,2019-01-18 23:19:00+00:00,2019-01-18 23:19:00+00:00,5.828e-05,5.864e-05,5.812e-05,5.812e-05,79,82.66666666666667,5.7854166666666666e-05
769,769,2019-01-18 23:20:00+00:00,2019-01-18 23:20:00+00:00,5.828e-05,5.88e-05,5.803e-05,5.848e-05,103,82.625,5.781416666666666e-05
770,770,2019-01-18 23:21:00+00:00,2019-01-18 23:21:00+00:00,5.858e-05,5.864e-05,5.742e-05,5.770000000000001e-05,92,81.25,5.7735833333333324e-05
771,771,2019-01-18 23:22:00+00:00,2019-01-18 23:22:00+00:00,5.794e-05,5.83e-05,5.746e-05,5.746e-05,74,82.125,5.7631666666666666e-05
772,772,2019-01-18 23:23:00+00:00,2019-01-18 23:23:00+00:00,5.761e-05,5.88e-05,5.749e-05,5.88e-05,105,76.91666666666667,5.764624999999999e-05
773,773,2019-01-18 23:24:00+00:00,2019-01-18 23:24:00+00:00,5.875e-05,5.879e-05,5.822e-05,5.876e-05,124,78.79166666666667,5.765874999999999e-05
774,774,2019-01-18 23:25:00+00:00,2019-01-18 23:25:00+00:00,5.86e-05,5.876e-05,5.836e-05,5.844e-05,61,77.91666666666667,5.767583333333333e-05
775,775,2019-01-18 23:26:00+00:00,2019-01-18 23:26:00+00:00,5.84e-05,5.84e-05,5.766e-05,5.783e-05,61,73.75,5.769166666666666e-05
776,776,2019-01-18 23:27:00+00:00,2019-01-18 23:27:00+00:00,5.777e-05,5.821e-05,5.762e-05,5.786e-05,75,72.04166666666667,5.770208333333333e-05
777,777,2019-01-18 23:28:00+00:00,2019-01-18 23:28:00+00:00,5.763e-05,5.786e-05,5.713e-05,5.777e-05,89,70.70833333333333,5.772375e-05
778,778,2019-01-18 23:29:00+00:00,2019-01-18 23:29:00+00:00,5.768e-05,5.79e-05,5.7399999999999986e-05,5.776e-05,57,70.33333333333333,5.7736666666666666e-05
779,779,2019-01-18 23:30:00+00:00,2019-01-18 23:30:00+00:00,5.789e-05,5.801e-05,5.752e-05,5.766e-05,53,70.54166666666667,5.775e-05
780,780,2019-01-18 23:31:00+00:00,2019-01-18 23:31:00+00:00,5.753e-05,5.788e-05,5.752e-05,5.753e-05,73,68.625,5.778333333333334e-05
781,781,2019-01-18 23:32:00+00:00,2019-01-18 23:32:00+00:00,5.754e-05,5.754e-05,5.691e-05,5.744e-05,85,69.33333333333333,5.7799166666666674e-05
782,782,2019-01-18 23:33:00+00:00,2019-01-18 23:33:00+00:00,5.744e-05,6.25e-05,5.733e-05,5.985e-05,258,76.5,5.791083333333333e-05
783,783,2019-01-18 23:34:00+00:00,2019-01-18 23:34:00+00:00,6.022e-05,6.113e-05,5.985e-05,6.069e-05,309,87.33333333333331,5.805375e-05
784,784,2019-01-18 23:35:00+00:00,2019-01-18 23:35:00+00:00,6.064e-05,6.205e-05,5.469e-05,5.833e-05,728,116.20833333333331,5.810375e-05
785,785,2019-01-18 23:36:00+00:00,2019-01-18 23:36:00+00:00,5.844e-05,5.959e-05,5.825e-05,5.91e-05,281,125.83333333333331,5.816375e-05
786,786,2019-01-18 23:37:00+00:00,2019-01-18 23:37:00+00:00,5.918e-05,5.989e-05,5.834e-05,5.891e-05,169,130.125,5.823041666666666e-05
787,787,2019-01-18 23:38:00+00:00,2019-01-18 23:38:00+00:00,5.897e-05,5.989e-05,5.8e-05,5.870000000000001e-05,124,133.83333333333334,5.8268333333333326e-05
788,788,2019-01-18 23:39:00+00:00,2019-01-18 23:39:00+00:00,5.854e-05,5.899e-05,5.801e-05,5.899e-05,113,134.95833333333334,5.832791666666668e-05
789,789,2019-01-18 23:40:00+00:00,2019-01-18 23:40:00+00:00,5.895e-05,5.97e-05,5.852e-05,5.928e-05,79,137.04166666666666,5.839750000000001e-05
790,790,2019-01-18 23:41:00+00:00,2019-01-18 23:41:00+00:00,5.927e-05,6.027e-05,5.877e-05,6.006e-05,178,142.91666666666666,5.849083333333334e-05
791,791,2019-01-18 23:42:00+00:00,2019-01-18 23:42:00+00:00,6.019e-05,6.019e-05,5.886e-05,5.889e-05,99,144.54166666666666,5.8517083333333326e-05
792,792,2019-01-18 23:43:00+00:00,2019-01-18 23:43:00+00:00,5.886e-05,5.936e-05,5.871e-05,5.933e-05,36,142.75,5.85675e-05
793,793,2019-01-18 23:44:00+00:00,2019-01-18 23:44:00+00:00,5.933e-05,5.972e-05,5.926e-05,5.963e-05,63,141.08333333333334,5.8615416666666665e-05
794,794,2019-01-18 23:45:00+00:00,2019-01-18 23:45:00+00:00,5.969e-05,5.992e-05,5.951e-05,5.978e-05,72,140.25,5.8702083333333325e-05
795,795,2019-01-18 23:46:00+00:00,2019-01-18 23:46:00+00:00,5.97e-05,5.974e-05,5.875e-05,5.875e-05,73,140.20833333333334,5.8755833333333324e-05
796,796,2019-01-18 23:47:00+00:00,2019-01-18 23:47:00+00:00,5.886e-05,5.962e-05,5.886e-05,5.91e-05,83,139.29166666666666,5.8768333333333324e-05
797,797,2019-01-18 23:48:00+00:00,2019-01-18 23:48:00+00:00,5.912e-05,5.916e-05,5.834e-05,5.834e-05,93,138.0,5.875083333333334e-05
798,798,2019-01-18 23:49:00+00:00,2019-01-18 23:49:00+00:00,5.83e-05,5.833e-05,5.695e-05,5.781e-05,199,143.75,5.872458333333333e-05
799,799,2019-01-18 23:50:00+00:00,2019-01-18 23:50:00+00:00,5.709e-05,5.781e-05,5.708e-05,5.771e-05,89,144.91666666666666,5.8719583333333336e-05
800,800,2019-01-18 23:51:00+00:00,2019-01-18 23:51:00+00:00,5.770000000000001e-05,5.802e-05,5.746e-05,5.765e-05,99,145.91666666666666,5.871083333333333e-05
801,801,2019-01-18 23:52:00+00:00,2019-01-18 23:52:00+00:00,5.782e-05,5.789e-05,5.732e-05,5.772e-05,74,145.29166666666666,5.870875e-05
802,802,2019-01-18 23:53:00+00:00,2019-01-18 23:53:00+00:00,5.8e-05,5.844e-05,5.787e-05,5.819e-05,116,147.75,5.8726666666666675e-05
803,803,2019-01-18 23:54:00+00:00,2019-01-18 23:54:00+00:00,5.831e-05,5.865e-05,5.8e-05,5.854e-05,65,148.25,5.876333333333333e-05
804,804,2019-01-18 23:55:00+00:00,2019-01-18 23:55:00+00:00,5.853e-05,5.865e-05,5.809e-05,5.845e-05,73,148.25,5.8801666666666677e-05
805,805,2019-01-18 23:56:00+00:00,2019-01-18 23:56:00+00:00,5.848e-05,5.864e-05,5.805e-05,5.835e-05,85,148.25,5.8839583333333335e-05
806,806,2019-01-18 23:57:00+00:00,2019-01-18 23:57:00+00:00,5.825e-05,5.85e-05,5.824e-05,5.839e-05,43,139.29166666666666,5.877875e-05
807,807,2019-01-18 23:58:00+00:00,2019-01-18 23:58:00+00:00,5.843e-05,5.845e-05,5.823e-05,5.83e-05,37,127.95833333333331,5.867916666666667e-05
808,808,2019-01-18 23:59:00+00:00,2019-01-18 23:59:00+00:00,5.84e-05,5.857e-05,5.83e-05,5.857e-05,59,100.08333333333331,5.8689166666666674e-05
809,809,2019-01-19 00:00:00+00:00,2019-01-19 00:00:00+00:00,5.854e-05,5.873e-05,5.836e-05,5.873e-05,34,89.79166666666669,5.867375e-05
810,810,2019-01-19 00:01:00+00:00,2019-01-19 00:01:00+00:00,5.872e-05,5.89e-05,5.862e-05,5.865e-05,91,86.54166666666669,5.8662916666666674e-05
811,811,2019-01-19 00:02:00+00:00,2019-01-19 00:02:00+00:00,5.857e-05,5.864e-05,5.831e-05,5.835e-05,41,83.08333333333333,5.8648333333333325e-05
812,812,2019-01-19 00:03:00+00:00,2019-01-19 00:03:00+00:00,5.838e-05,5.888e-05,5.837e-05,5.884e-05,77,81.58333333333333,5.8642083333333336e-05
813,813,2019-01-19 00:04:00+00:00,2019-01-19 00:04:00+00:00,5.885e-05,5.885e-05,5.781e-05,5.781e-05,110,82.875,5.8580833333333327e-05
814,814,2019-01-19 00:05:00+00:00,2019-01-19 00:05:00+00:00,5.782e-05,5.794e-05,5.752e-05,5.782e-05,76,78.625,5.84875e-05
815,815,2019-01-19 00:06:00+00:00,2019-01-19 00:06:00+00:00,5.774e-05,5.8e-05,5.76e-05,5.772e-05,73,77.54166666666667,5.843875e-05
816,816,2019-01-19 00:07:00+00:00,2019-01-19 00:07:00+00:00,5.767e-05,5.768e-05,5.745e-05,5.761e-05,90,79.79166666666667,5.836708333333332e-05
817,817,2019-01-19 00:08:00+00:00,2019-01-19 00:08:00+00:00,5.76e-05,5.767e-05,5.744e-05,5.759e-05,47,79.125,5.8282083333333325e-05
818,818,2019-01-19 00:09:00+00:00,2019-01-19 00:09:00+00:00,5.759e-05,5.759e-05,5.719e-05,5.719e-05,69,79.0,5.817416666666666e-05
819,819,2019-01-19 00:10:00+00:00,2019-01-19 00:10:00+00:00,5.714e-05,5.73e-05,5.685e-05,5.693e-05,65,78.66666666666667,5.8098333333333326e-05
820,820,2019-01-19 00:11:00+00:00,2019-01-19 00:11:00+00:00,5.697e-05,5.748e-05,5.693e-05,5.725e-05,74,78.29166666666667,5.802124999999999e-05
821,821,2019-01-19 00:12:00+00:00,2019-01-19 00:12:00+00:00,5.7200000000000015e-05,5.725e-05,5.695e-05,5.713e-05,64,77.08333333333333,5.7970833333333324e-05
822,822,2019-01-19 00:13:00+00:00,2019-01-19 00:13:00+00:00,5.708e-05,5.708e-05,5.666e-05,5.689e-05,99,72.91666666666667,5.79325e-05
823,823,2019-01-19 00:14:00+00:00,2019-01-19 00:14:00+00:00,5.689e-05,5.691e-05,5.682e-05,5.688e-05,27,70.33333333333333,5.7897916666666663e-05
824,824,2019-01-19 00:15:00+00:00,2019-01-19 00:15:00+00:00,5.68e-05,5.704e-05,5.671e-05,5.699e-05,66,68.95833333333333,5.7870416666666664e-05
825,825,2019-01-19 00:16:00+00:00,2019-01-19 00:16:00+00:00,5.694e-05,5.701e-05,5.65e-05,5.661e-05,75,69.0,5.782416666666666e-05
826,826,2019-01-19 00:17:00+00:00,2019-01-19 00:17:00+00:00,5.6600000000000014e-05,5.699e-05,5.592e-05,5.656e-05,123,69.29166666666667,5.775624999999998e-05
827,827,2019-01-19 00:18:00+00:00,2019-01-19 00:18:00+00:00,5.659e-05,5.712e-05,5.659e-05,5.703e-05,49,68.625,5.7693333333333325e-05
828,828,2019-01-19 00:19:00+00:00,2019-01-19 00:19:00+00:00,5.702e-05,5.711e-05,5.693e-05,5.697e-05,38,67.16666666666667,5.763166666666665e-05
829,829,2019-01-19 00:20:00+00:00,2019-01-19 00:20:00+00:00,5.701e-05,5.722e-05,5.68e-05,5.722e-05,43,65.41666666666667,5.7584583333333314e-05
830,830,2019-01-19 00:21:00+00:00,2019-01-19 00:21:00+00:00,5.722e-05,5.781e-05,5.719e-05,5.741e-05,96,67.625,5.754374999999997e-05
831,831,2019-01-19 00:22:00+00:00,2019-01-19 00:22:00+00:00,5.732e-05,5.779e-05,5.7200000000000015e-05,5.765e-05,95,70.04166666666667,5.751666666666664e-05
832,832,2019-01-19 00:23:00+00:00,2019-01-19 00:23:00+00:00,5.765e-05,5.799e-05,5.763e-05,5.78e-05,106,72.0,5.748458333333331e-05
833,833,2019-01-19 00:24:00+00:00,2019-01-19 00:24:00+00:00,5.782e-05,5.789e-05,5.703e-05,5.706e-05,58,73.0,5.7414999999999985e-05
834,834,2019-01-19 00:25:00+00:00,2019-01-19 00:25:00+00:00,5.706e-05,5.724e-05,5.679e-05,5.696e-05,35,70.66666666666667,5.734458333333332e-05
835,835,2019-01-19 00:26:00+00:00,2019-01-19 00:26:00+00:00,5.701e-05,5.725e-05,5.68e-05,5.723e-05,63,71.58333333333333,5.729791666666666e-05
836,836,2019-01-19 00:27:00+00:00,2019-01-19 00:27:00+00:00,5.717e-05,5.758e-05,5.717e-05,5.737e-05,56,70.70833333333333,5.7236666666666653e-05
837,837,2019-01-19 00:28:00+00:00,2019-01-19 00:28:00+00:00,5.743e-05,5.743e-05,5.709e-05,5.716e-05,44,67.95833333333333,5.7209583333333325e-05
838,838,2019-01-19 00:29:00+00:00,2019-01-19 00:29:00+00:00,5.718e-05,5.724e-05,5.635e-05,5.707e-05,89,68.5,5.7178333333333314e-05
839,839,2019-01-19 00:30:00+00:00,2019-01-19 00:30:00+00:00,5.712e-05,5.822e-05,5.692e-05,5.777e-05,84,68.95833333333333,5.718041666666665e-05
840,840,2019-01-19 00:31:00+00:00,2019-01-19 00:31:00+00:00,5.751e-05,5.775e-05,5.695e-05,5.735e-05,92,69.04166666666667,5.716958333333331e-05
841,841,2019-01-19 00:32:00+00:00,2019-01-19 00:32:00+00:00,5.736e-05,5.774e-05,5.715e-05,5.726e-05,57,69.45833333333333,5.715583333333331e-05
842,842,2019-01-19 00:33:00+00:00,2019-01-19 00:33:00+00:00,5.723e-05,5.772e-05,5.723e-05,5.727e-05,63,69.20833333333333,5.715916666666665e-05
843,843,2019-01-19 00:34:00+00:00,2019-01-19 00:34:00+00:00,5.735e-05,5.769e-05,5.729e-05,5.751e-05,44,68.33333333333333,5.7183333333333325e-05
844,844,2019-01-19 00:35:00+00:00,2019-01-19 00:35:00+00:00,5.742e-05,5.758e-05,5.73e-05,5.735e-05,36,66.75,5.71875e-05
845,845,2019-01-19 00:36:00+00:00,2019-01-19 00:36:00+00:00,5.735e-05,5.759e-05,5.731e-05,5.758e-05,39,65.70833333333333,5.720624999999998e-05
846,846,2019-01-19 00:37:00+00:00,2019-01-19 00:37:00+00:00,5.757e-05,5.758e-05,5.736e-05,5.755e-05,38,63.16666666666666,5.723374999999999e-05
847,847,2019-01-19 00:38:00+00:00,2019-01-19 00:38:00+00:00,5.746e-05,5.774e-05,5.732e-05,5.769e-05,47,64.0,5.7267499999999987e-05
848,848,2019-01-19 00:39:00+00:00,2019-01-19 00:39:00+00:00,5.774e-05,5.81e-05,5.768e-05,5.799e-05,48,63.25,5.730916666666665e-05
849,849,2019-01-19 00:40:00+00:00,2019-01-19 00:40:00+00:00,5.804e-05,5.821e-05,5.734e-05,5.813e-05,89,63.83333333333334,5.7372499999999986e-05
850,850,2019-01-19 00:41:00+00:00,2019-01-19 00:41:00+00:00,5.801e-05,5.837e-05,5.783e-05,5.801e-05,101,62.91666666666666,5.7432916666666653e-05
851,851,2019-01-19 00:42:00+00:00,2019-01-19 00:42:00+00:00,5.808e-05,5.808e-05,5.753e-05,5.783e-05,54,63.125,5.7466249999999985e-05
852,852,2019-01-19 00:43:00+00:00,2019-01-19 00:43:00+00:00,5.784e-05,5.831e-05,5.784e-05,5.828e-05,42,63.29166666666666,5.7520833333333327e-05
853,853,2019-01-19 00:44:00+00:00,2019-01-19 00:44:00+00:00,5.836e-05,5.851e-05,5.775e-05,5.775e-05,98,65.58333333333333,5.7542916666666664e-05
854,854,2019-01-19 00:45:00+00:00,2019-01-19 00:45:00+00:00,5.798e-05,5.829e-05,5.778e-05,5.817e-05,37,63.125,5.7574583333333326e-05
855,855,2019-01-19 00:46:00+00:00,2019-01-19 00:46:00+00:00,5.811e-05,5.811e-05,5.779e-05,5.784e-05,32,60.5,5.7582499999999986e-05
856,856,2019-01-19 00:47:00+00:00,2019-01-19 00:47:00+00:00,5.784e-05,5.807e-05,5.758e-05,5.758e-05,52,58.25,5.7573333333333326e-05
857,857,2019-01-19 00:48:00+00:00,2019-01-19 00:48:00+00:00,5.753e-05,5.778e-05,5.753e-05,5.778e-05,37,57.375,5.7603333333333324e-05
858,858,2019-01-19 00:49:00+00:00,2019-01-19 00:49:00+00:00,5.769e-05,5.793e-05,5.76e-05,5.773e-05,51,58.04166666666666,5.7635416666666664e-05
859,859,2019-01-19 00:50:00+00:00,2019-01-19 00:50:00+00:00,5.770000000000001e-05,5.794e-05,5.76e-05,5.794e-05,45,57.29166666666666,5.766499999999999e-05
860,860,2019-01-19 00:51:00+00:00,2019-01-19 00:51:00+00:00,5.788e-05,5.795e-05,5.761e-05,5.776e-05,59,57.41666666666666,5.768125e-05
861,861,2019-01-19 00:52:00+00:00,2019-01-19 00:52:00+00:00,5.774e-05,5.799e-05,5.768e-05,5.778e-05,30,56.83333333333334,5.7707083333333325e-05
862,862,2019-01-19 00:53:00+00:00,2019-01-19 00:53:00+00:00,5.776e-05,5.79e-05,5.759e-05,5.774e-05,44,54.95833333333334,5.7734999999999975e-05
